SNO,RANK,ARNO,NAME,SEX,NEETNO,COM,MARKS,COLLEGENAME,QUOTA,COLLEGETYPE,FEES,COURSE,Year
41,13278,54312,UNKNOWN,F,511522633,OC,160,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
42,13339,50576,UNKNOWN,M,511513453,BC,160,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
43,13552,60103,UNKNOWN,F,511502162,OC,157,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
44,13732,55316,UNKNOWN,F,511807895,ST,155,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
45,13805,64964,UNKNOWN,M,511524911,BC,154,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
46,14023,50006,UNKNOWN,F,511524120,MBC/DNC,150,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
47,14174,65762,UNKNOWN,M,511514727,OC,149,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
48,14331,65611,UNKNOWN,F,512404481,BC,147,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
49,14373,56932,UNKNOWN,M,511525926,SC,146,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
50,14406,58976,UNKNOWN,M,511511393,BC,146,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
51,14543,52710,UNKNOWN,M,511512434,BC,144,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
52,14720,54093,UNKNOWN,F,511521374,BC,142,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
53,14858,68807,UNKNOWN,M,506032481,BC,141,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
54,15384,66588,UNKNOWN,F,512202810,MBC/DNC,135,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
55,15414,51946,UNKNOWN,F,511525637,MBC/DNC,135,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
56,15452,53763,UNKNOWN,F,511508897,OC,135,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
57,15696,56934,UNKNOWN,M,511526591,BC,132,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
58,15801,57070,UNKNOWN,F,511801089,BC,131,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
59,15803,60278,UNKNOWN,M,512002644,MBC/DNC,131,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
60,16114,56661,UNKNOWN,F,512204916,BC,127,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
61,16355,50444,UNKNOWN,F,508312690,MBC/DNC,125,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
62,16674,52168,UNKNOWN,F,512202665,BC,121,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
63,16886,51259,UNKNOWN,F,512200614,BC,120,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
64,16928,60991,UNKNOWN,M,506015964,MBC/DNC,119,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
65,17053,50949,UNKNOWN,M,512404531,BC,118,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
66,17320,50955,UNKNOWN,F,511520730,BC,115,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
67,17377,60878,UNKNOWN,M,511509303,MBC/DNC,114,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
68,17427,63548,UNKNOWN,F,512004297,BC,113,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
69,17745,66783,UNKNOWN,F,506816629,BC,109,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
70,17848,52179,UNKNOWN,F,511804246,SC,108,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
71,18219,55290,UNKNOWN,F,512406656,BC,104,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
72,18376,50884,UNKNOWN,M,506007383,MBC/DNC,102,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
73,18418,57587,UNKNOWN,F,511506392,BC,101,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
74,18458,67046,UNKNOWN,F,511514626,BC,101,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
75,18614,58116,UNKNOWN,F,511527545,MBC/DNC,99,"DHANALAKSHMI SRINIVASAN MEDICAL COLLEGE , PERAMBALUR",MANG,PRIVATE,NULL,MBBS,2018
1,1981,19885,UNKNOWN,M,511506452,OC,370,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
2,2051,11865,UNKNOWN,F,512006309,OC,368,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
3,2099,16686,UNKNOWN,F,511528652,OC,366,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
4,2146,19517,UNKNOWN,M,511604208,OC,364,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
5,2148,5955,UNKNOWN,F,512005874,BC,364,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
6,2284,2370,UNKNOWN,F,511608348,OC,360,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
7,2345,5402,UNKNOWN,F,511611510,BC,358,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
8,2371,2160,UNKNOWN,M,512401622,BC,357,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
9,2412,2963,UNKNOWN,M,511605733,BC,355,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
10,2422,10639,UNKNOWN,F,511604362,OC,355,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
11,2426,6448,UNKNOWN,F,511610651,BC,355,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
12,2433,14785,UNKNOWN,F,505023014,BC,355,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
13,2442,9193,UNKNOWN,M,511606650,BC,355,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
14,2446,4781,UNKNOWN,F,511520096,BC,354,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
15,2462,19965,UNKNOWN,M,511603742,BC,354,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
16,2472,3669,UNKNOWN,F,511609355,BC,353,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
17,2475,2076,UNKNOWN,F,512008066,BC,353,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
18,2505,17855,UNKNOWN,F,506812687,BC,352,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
19,2516,5462,UNKNOWN,M,511601414,BC,352,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
20,2637,24520,UNKNOWN,F,511603883,BC,348,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
21,2678,12355,UNKNOWN,F,511602998,BC,347,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
22,2704,24595,UNKNOWN,M,506023429,BC,347,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
23,2711,2424,UNKNOWN,F,512009235,BC,346,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
24,2728,21020,UNKNOWN,F,512203816,BC,346,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
26,2799,10020,UNKNOWN,F,511609271,BC,344,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
27,2805,1416,UNKNOWN,M,511611876,BC,344,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
28,2829,10928,UNKNOWN,M,511522583,BC,343,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
29,2839,13999,UNKNOWN,F,512012215,BC,343,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
30,2846,18004,UNKNOWN,M,506015652,BC,343,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
31,2866,9579,UNKNOWN,F,511901895,BC,342,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
32,2872,11878,UNKNOWN,F,506026648,BC,342,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
33,2882,3683,UNKNOWN,F,511902945,BC,342,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
34,2887,19523,UNKNOWN,F,512006684,BC,342,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
35,2896,6542,UNKNOWN,M,506810646,BC,341,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
36,2929,24268,UNKNOWN,F,511608945,BC,340,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
37,2932,14946,UNKNOWN,F,511609480,BC,340,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
38,2938,10386,UNKNOWN,M,511805316,BC,340,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
39,2948,22657,UNKNOWN,M,506802730,BC,340,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
40,2960,9634,UNKNOWN,F,512302034,BC,340,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
41,2968,13944,UNKNOWN,F,511803746,BC,339,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
42,2970,5737,UNKNOWN,F,512301719,BC,339,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
43,3003,5187,UNKNOWN,M,511611280,BC,339,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
44,3504,6541,UNKNOWN,M,511523476,BCM,326,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
45,3505,1568,UNKNOWN,F,511904905,BCM,326,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
46,3540,21877,UNKNOWN,F,511606373,BCM,325,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
47,4030,4147,UNKNOWN,F,511602346,MBC/DNC,314,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
48,4103,13713,UNKNOWN,F,512007498,MBC/DNC,313,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
49,4272,17624,UNKNOWN,M,502608152,MBC/DNC,309,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
50,4316,7863,UNKNOWN,F,511606979,MBC/DNC,308,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
51,4323,2166,UNKNOWN,F,511904132,MBC/DNC,308,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
52,4426,24535,UNKNOWN,F,512004899,MBC/DNC,306,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
53,4470,9668,UNKNOWN,F,512010082,MBC/DNC,305,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
54,4776,17844,UNKNOWN,M,511903367,MBC/DNC,300,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
55,4869,21024,UNKNOWN,F,512010413,MBC/DNC,298,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
56,4907,9867,UNKNOWN,M,512007596,MBC/DNC,297,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
57,5050,17854,UNKNOWN,F,512011994,MBC/DNC,295,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
58,5105,19055,UNKNOWN,M,506016227,MBC/DNC,294,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
59,5149,18113,UNKNOWN,M,512008318,MBC/DNC,293,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
60,5157,11667,UNKNOWN,M,512007544,MBC/DNC,293,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
61,7807,1677,UNKNOWN,F,511517175,SC,254,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
62,8698,5493,UNKNOWN,F,512200121,SC,242,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
63,8716,5122,UNKNOWN,F,511901998,SC,242,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
64,8770,9244,UNKNOWN,M,506012719,SC,242,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
65,8812,1612,UNKNOWN,F,511902348,SC,241,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
66,9064,9553,UNKNOWN,F,511902877,SC,238,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
67,9072,4028,UNKNOWN,F,506030172,SC,238,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
68,9088,15356,UNKNOWN,F,512205273,SC,238,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
69,9288,20752,UNKNOWN,M,512014488,SC,235,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
70,9318,187,UNKNOWN,M,512004066,SC,235,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
71,9530,16176,UNKNOWN,M,512010092,SC,233,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
72,11728,4868,UNKNOWN,F,511600755,SCA,208,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
73,13501,9660,UNKNOWN,M,506029759,SCA,190,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
74,15459,22898,UNKNOWN,M,512017114,ST,171,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",GOVT,PRIVATE,NULL,MBBS,2018
1,3489,54394,UNKNOWN,F,511904259,BC,333,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",MANG,PRIVATE,NULL,MBBS,2018
2,3925,56103,UNKNOWN,F,511904079,BC,320,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",MANG,PRIVATE,NULL,MBBS,2018
3,4394,59851,UNKNOWN,F,511518103,BC,309,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",MANG,PRIVATE,NULL,MBBS,2018
4,4482,52164,UNKNOWN,F,511610105,OC,307,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",MANG,PRIVATE,NULL,MBBS,2018
5,4561,61667,UNKNOWN,M,506811897,OC,305,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",MANG,PRIVATE,NULL,MBBS,2018
6,5218,55552,UNKNOWN,F,512500524,BC,289,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",MANG,PRIVATE,NULL,MBBS,2018
7,6149,51168,UNKNOWN,F,511606370,BC,270,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",MANG,PRIVATE,NULL,MBBS,2018
8,7062,53223,UNKNOWN,F,506017578,BC,253,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",MANG,PRIVATE,NULL,MBBS,2018
9,7977,60813,UNKNOWN,F,512009393,BC,236,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",MANG,PRIVATE,NULL,MBBS,2018
10,8694,51701,UNKNOWN,F,511510942,BC,225,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",MANG,PRIVATE,NULL,MBBS,2018
11,8925,56115,UNKNOWN,F,511611555,MBC/DNC,221,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",MANG,PRIVATE,NULL,MBBS,2018
12,9394,56506,UNKNOWN,F,511608975,BC,214,"KARPAGAM FACULTY OF MEDICAL SCIENCES & RESEARCH, COIMBATORE.",MANG,PRIVATE,NULL,MBBS,2018
9,1201,20790,UNKNOWN,M,512303723,BC,403,"THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",GOVT,GOVT,NULL,MBBS,2018
10,1224,27368,UNKNOWN,M,512207663,BC,402,"THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",GOVT,GOVT,NULL,MBBS,2018
11,1237,27187,UNKNOWN,M,506012499,BC,402,"THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",GOVT,GOVT,NULL,MBBS,2018
12,1266,950,UNKNOWN,F,511514372,BC,400,"THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",GOVT,GOVT,NULL,MBBS,2018
13,1305,9756,UNKNOWN,M,511902941,BC (ES),398,"THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",GOVT,GOVT,NULL,MBBS,2018
14,1331,5793,UNKNOWN,F,511901871,BC,397,"THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",GOVT,GOVT,NULL,MBBS,2018
15,1340,9342,UNKNOWN,M,511608391,BC,397,"THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",GOVT,GOVT,NULL,MBBS,2018
16,1341,17260,UNKNOWN,M,506002605,BC,397,"THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",GOVT,GOVT,NULL,MBBS,2018
17,1355,22377,UNKNOWN,M,511902771,BC,396,"THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",GOVT,GOVT,NULL,MBBS,2018
18,1367,9330,UNKNOWN,F,506027354,BC,395,"THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",GOVT,GOVT,NULL,MBBS,2018
19,1408,9832,UNKNOWN,M,511803110,BC,393,"THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",GOVT,GOVT,NULL,MBBS,2018
20,1431,2811,UNKNOWN,M,506000453,BCM,392,"THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",GOVT,GOVT,NULL,MBBS,2018
21,1446,6082,UNKNOWN,F,512202859,BC,391,"THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",GOVT,GOVT,NULL,MBBS,2018
22,1466,4103,UNKNOWN,F,511903170,BC,390,"THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",GOVT,GOVT,NULL,MBBS,2018
23,1471,19478,UNKNOWN,F,512302493,BC,390,"THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",GOVT,GOVT,NULL,MBBS,2018
24,1481,3075,UNKNOWN,M,511902438,BC,390,"THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",GOVT,GOVT,NULL,MBBS,2018
25,1490,7135,UNKNOWN,M,511602747,BC,389,"THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",GOVT,GOVT,NULL,MBBS,2018
26,1498,5784,UNKNOWN,F,511511399,BC,389,"THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",GOVT,GOVT,NULL,MBBS,2018
27,1508,19212,UNKNOWN,M,506007669,BC,389,"THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",GOVT,GOVT,NULL,MBBS,2018
28,1513,3788,UNKNOWN,F,506032170,BC,389,"THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",GOVT,GOVT,NULL,MBBS,2018
29,1530,19574,UNKNOWN,F,506020403,BC,388,"THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",GOVT,GOVT,NULL,MBBS,2018
30,1531,2187,UNKNOWN,F,511903888,BC,388,"THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",GOVT,GOVT,NULL,MBBS,2018
31,1550,5410,UNKNOWN,M,512009239,BC,387,"THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",GOVT,GOVT,NULL,MBBS,2018
32,1557,1332,UNKNOWN,F,511513210,BC,387,"THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",GOVT,GOVT,NULL,MBBS,2018
33,1561,1524,UNKNOWN,F,502407080,BC,387,"THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",GOVT,GOVT,NULL,MBBS,2018
34,1572,9262,UNKNOWN,M,511805615,BC,387,"THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",GOVT,GOVT,NULL,MBBS,2018
35,1580,17746,UNKNOWN,M,512010802,BC,386,"THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",GOVT,GOVT,NULL,MBBS,2018
36,1587,17218,UNKNOWN,F,512301297,BC,386,"THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",GOVT,GOVT,NULL,MBBS,2018
37,1591,2746,UNKNOWN,M,512006301,BC,386,"THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",GOVT,GOVT,NULL,MBBS,2018
38,1593,10551,UNKNOWN,M,511528765,BC,386,"THOOTHUKUDI MEDICAL COLLEGE, THOOTHUKUDI",GOVT,GOVT,NULL,MBBS,2018
